@id,name:cy,name,highway,@lat,@lon
86408674,Stryd y Frenhiness,Queen Street,residential,,
86493854,Rhes Dyffryn,Dyffryn Row,residential,,
86493861,Stryd Undeb,Union Street,residential,,
86493866,Stryd Ioan,John Street,residential,,
86529257,Stryd Brown,Brown Street,residential,,
86573581,Lime Street,Lime Street,residential,,
86928740,Stryd Rice,Rice Street,residential,,
86943623,Pontwillym,Pontwillim,residential,,
86943625,Pontwillym,Pontwillim,residential,,
86943631,Pontwillym,Pontwillim,residential,,
86943632,Pontwillym,Pontwillim,residential,,
86943636,Pontwillym,Pontwillim,residential,,
86943659,Pontwillym,Pontwillim,residential,,
86943665,Pontwillym,Pontwillim,residential,,
86943669,Pontwillym,Pontwillim,residential,,
86943673,Pontwillym,Pontwillim,residential,,
86954201,Lôn Bupren,Peppercorn Lane,residential,,
86971349,Ffordd-yr-orsaf,Station Road,tertiary,,
86971482,Stryd y Parc,Park Street,tertiary,,
86971484,Stryd y Parc,Park Street,tertiary,,
87082279,Heol-y-Felin,Mill Road,residential,,
87135465,Mynydd Glas,Blue Mountain,residential,,
87135488,Mynydd Glas,,residential,,
87161700,Ffordd Y Waun,Waun Road,unclassified,,
87170504,Gerddi Berwyn,Berwyn Gardens,residential,,
87175159,Teras Griffiths,Griffiths Terrace,residential,,
87199611,Heol Trefrhiw,Trefrhiw Road,residential,,
87199614,Ffordd Pen-y-banc,Pen-y-banc Road,trunk,,
87199617,Ffordd Pen-y-banc,Pen-y-banc Road,trunk,,
87238516,Stryd y Gwynt,Wind Street,secondary,,
87238548,Stryd y Gwynt,Wind Street,secondary,,
87809288,Clos Gylfinir,Curlew Close,residential,,
87809294,Clos Cudyll Coch,Kestrel Close,residential,,
87809298,Clos Coed-y-Wennol,Swallow Tree Close,residential,,
87809305,Clos Highfield,Highfield Close,residential,,
87809306,Heol Daphne,Daphne Road,residential,,
87809315,Heol Daphne,Daphne Road,residential,,
87809337,Lon Fedwen,Birch Lane,residential,,
87809359,Rhodfa Bevan,Bevan Avenue,residential,,
87809362,Rhodfa Bevan,Bevan Avenue,residential,,
87809423,Cae Drwm,Drumfields,residential,,
87809424,Cae Drwm,Drumfields,residential,,
87809476,Rhodfa Llewellyn,Llewellyn Avenue,residential,,
87811165,Heol Lucy,,residential,,
87811192,Heol Tir Eglwys,Glebeland Street,residential,,
87817148,Maes-Y-Rhedyn,Fernlea Park,residential,,
87817151,Clos Coed Cerdinen,Rowen Tree Close,residential,,
87817155,Maes-Y-Rhedyn,Fernlea Park,residential,,
87817156,Cwrt Y Gollen,Hazel Tree Court,residential,,
87817165,Clos Coed Cerdinen,Rowan Tree Close,residential,,
87817171,Clos-Y-Priordy,Priory Court,residential,,
87817176,Buarth y Ddera,The Rickyard,residential,,
87817185,Rhodfa Cloda,Cloda Avenue,residential,,
87817324,Heol Lucy,Twyn Teg,residential,,
87817367,Clos Mynach,Monks Close,residential,,
87817371,Clos Gronow,Gronow Close,residential,,
87817384,Clos Benedict,Benedict Close,residential,,
87817419,Ffordd Stratton,Stratton Way,residential,,
87821521,Heol Lucy,Penyard Road,residential,,
87821526,Heol Lucy,Graig Parc,residential,,
87821528,Heol Lucy,Y Rhodfa,residential,,
87821534,Heol Lucy,,residential,,
87821545,Heol Lucy,Tregelles Road,residential,,
87821547,Heol Lucy,,residential,,
87821550,Heol Lucy,Lon Glynfelin,residential,,
87821568,Heol Pantglas,Heol Pant Glas,residential,,
87821574,Heol Lucy,Heol Heddwch,residential,,
87821582,Golwg Y Dyffryn,Dyffryn View,residential,,
87821586,Golwg Y Dyffryn,Dyffryn View,residential,,
87821588,Golwg Y Dyffryn,Dyffryn View,residential,,
87821593,Golwg Y Dyffryn,Dyffryn View,residential,,
87821608,Clos Linden,Linden Close,residential,,
87821614,Rhodfa Furzeland,Furzeland Drive,residential,,
87821619,Clos Rosewood,Rosewood Close,residential,,
87821621,Clos Maplewood,Maplewood Close,residential,,
87821627,Allt Y Dyffryn,Dyffryn Woods,residential,,
87821629,Allt Y Dyffryn,Dyffryn Woods,residential,,
87821645,Banc y Felin,Millbank,residential,,
87821647,Banc y Felin,Millbank,residential,,
87821650,Heol Lucy,Brookfield,residential,,
87821653,Heol Lucy,Brookfield,residential,,
87821655,Heol Lucy,Rhyd-Y-Pennau,residential,,
87821659,Heol Lucy,,residential,,
87821663,Banc y Felin,Millbank,residential,,
87821665,Banc y Felin,Millbank,residential,,
87821669,Heol Lucy,Mill Race,residential,,
87821672,Heol Lucy,Mill Race,residential,,
87821675,Heol Lucy,,residential,,
87821677,Heol Lucy,,residential,,
87821680,Heol Lucy,Dol Werdd,residential,,
87821683,Heol Lucy,Dol Werdd,residential,,
87821690,Heol Lucy,Llys Iris,residential,,
87821692,Heol Lucy,Llys Iris,residential,,
87821701,Heol Lucy,,residential,,
87821707,Nant-Y-Mynydd,Mountain Stream,residential,,
87821710,Golwg Deg,Fair View,residential,,
87821714,Heol Lucy,Lon Brynteg,residential,,
87821717,Heol Lucy,Lon Brynteg,residential,,
87821721,Heol Lucy,Lon Brynteg,residential,,
87821737,Haulfryn,Sunnybank,residential,,
87821741,Golwg Deg,Fair View,residential,,
87821751,Heol Lucy,,residential,,
87821753,Heol Lucy,Bryn Heulog,residential,,
87821755,Heol Lucy,Golwg-Y-Mynydd,residential,,
87821759,Heol Lucy,Maes-Y-Meillion,residential,,
87821761,Heol Lucy,Brwynen Las,residential,,
87821790,Heol Lucy,Rhiwlas,residential,,
87821804,Heol Lucy,Taillwyd Road,residential,,
88361879,Ffordd Y Fron Deg,Fron deg Road,tertiary,,
88590083,Cil-y-Ddol,Meadow Side,residential,,
88590085,Cil-y-Ddol,Meadow Side,residential,,
88743110,Maes Llwyn,Maes Llwyn,residential,,
88743124,Maes Llwyn,Maes Llwyn,residential,,
88743173,Maes Llwyn,Maes Llwyn,residential,,
88799609,Ystad Glorian,Bonc yr Odyn,residential,,
88799610,Ystad Glorian,Ystad Glorian,residential,,
88818404,Sgwar Peniel,Peniel Square,residential,,
88830721,Stryd y Farchnad,Stryd y Farchnad,residential,,
88830724,Y Lincs,Y Lincs,residential,,
88837626,Ffordd Porth Llechog,Ffordd Porth Llechog,service,,
88837664,Stryd Bethesda,,tertiary,,
88837673,Ffordd Porth Llechog,Ffordd Porth Llechog,service,,
89241839,Lon Gwaith Nwy,Gas Works Lane,residential,,
89241852,Clos Dingad,Dingat Close,residential,,
89374395,Ffordd Casnewydd,Newport Road,primary,,
89416554,Dol Werdd,Dol Werdd,residential,,
89416571,Lon Talwrn,Lon Talwrn,secondary,,
89416618,Stryd y Bont,Stryd y Bont,secondary,,
89416626,Stryd yr Eglwys,Stryd yr Eglwys,secondary,,
89416658,Stryd yr Eglwys,Stryd yr Eglwys,secondary,,
89658537,Stryd Fawr,Stryd Fawr,secondary,,
89658544,Lon Glanhwfa,Lon Glanhwfa,primary,,
89658546,Stryd yr Eglwys,Stryd Fawr,secondary,,
89658548,Stryd y Capel,,secondary,,
89681557,Heol Diana,Diana Road,residential,,
89683650,Maes Mwyn,Blende Road,residential,,
89683651,Heol Latimer,Latimer Road,residential,,
89710548,Heol Llandeilo,Llandeilo Road,primary,,
89710549,Heol Llandeilo,Llandeilo Road,primary,,
89711315,Lôn Brondeg,Brondeg Lane,residential,,
89711316,Lôn Tanyrallt,Lon Tanyrallt,residential,,
89711325,Heol Pen y Graig,Pen-y-graig Road,residential,,
89711343,Heol Castell-nedd,Neath Road,primary,,
89711349,Heol Pen-Y-Wern,Pen-Y-Wern Road,primary,,
89711370,Tyle Alltwen,Alltwen Hill,tertiary,,
89711375,Heol Newydd,New Road,primary,,
89711378,Heol Newydd,New Road,primary,,
89711403,Tyle Alltwen,Alltwen Hill,tertiary,,
89711412,Heol y Dyffryn,Dyffryn Road,residential,,
89744294,Ffordd Casnewydd,Newport Road,primary,,
89744757,Tyle Alltwen,Alltwen Hill,tertiary,,
90330498,Stryd Bute,Bute Street,tertiary,,
90398513,Teras y Rheilffordd,Railway Terrace,residential,,
90484760,Heol y Frenhines,Queen Street,pedestrian,,
91645133,Llys Sant Ioan,St Johns Court,residential,,
91645135,Lly Sant Ioan,St Johns Court,residential,,
91713626,Ffordd Capel Coch,Ffordd Capel Coch,residential,,
91713634,Stryd Bethesda,Stryd Bethesda,residential,,
92163295,Heol Ysgol Newydd,New School Road,residential,,
92163305,Heol Maesglas,Greenfield Road,residential,,
92163318,Heol Uchaf yr Orsaf,Upper Station Road,residential,,
92163319,Heol Maesuchel,Highfield Road,residential,,
92165930,Heol y Bryn,Bryn Road,unclassified,,
92165939,Ffordd y Coroni,Coronation Road,residential,,
92166968,Heol Pontaman,Pontaman Road,tertiary,,
92166969,Heol Pontaman,Pontaman Road,tertiary,,
92224190,Heol Jolly,Jolly Road,residential,,
92320977,Heol Llwyn Hen,Llwyn Hen Road,service,,
92320979,Heol yr Ysgol,School Road,residential,,
92321026,Heol Llwyn Hen,Llwyn Hen Road,residential,,
92321027,Heol Barry,Barry Road,residential,,
92321029,Heol Y Fynwent,Cemetery Road,residential,,
92321035,Heol Llwyn Hen,Llwyn Hen Road,service,,
92321036,Lon y Parc,Park Lane,residential,,
92321062,Heol Gors Goch,Gorsgoch Road,residential,,
92875270,Lon Ty Main,Lon Ty Main,unclassified,,
92875290,Lon Ty Main,Lon Ty Main,unclassified,,
93191422,Maes Dewi Pritchard,Dewi Pritchard Field,residential,,
93191472,Clos-y-Asgell Goch,Redwing Close,residential,,
93278148,Lôn Brynfa,Brynfa Avenue,residential,,
93375028,Heol Giles,Giles Road,residential,,
93375032,Teras Trem Y De,South View Terrace,residential,,
93523645,Heol Roberts,Roberts Road,service,,
93776567,Stryd Lydan,Broad Street,primary,,
93959790,Y Graig,Gwelfor,residential,,
93959795,Y Graig,Heol Shon,residential,,
93959803,Y Graig,Greenmeadow,residential,,
93959810,Y Graig,Greenmeadow,residential,,
93959813,Y Graig,Maes Glas,residential,,
93959822,Y Graig,Heol Newydd,residential,,
93959825,Y Graig,John Street,residential,,
93959838,Y Graig,Cae Pentice,residential,,
93959850,Y Graig,West Avenue,residential,,
93959875,Y Graig,East Avenue,residential,,
93959879,Y Graig,Hoel Shon,residential,,
93959898,Y Graig,Heol Castell,residential,,
93959906,Y Graig,Maes Glas,residential,,
93959914,Y Graig,Bedford Close,residential,,
94060509,Clos Tan-y-Cefn,Clos Tan-y-Cefn,residential,,
94247138,Lôn Trade St,Trade Street Lane,service,,
94386665,Clos Pentre,Clos Pentre,unclassified,,
94411618,Lon Glanhwfa,Lon Glanhwfa,primary,,
94454310,Ffordd y Ymerodraeth,Empire Way,unclassified,,
94531243,Gallt Ednyfed,Gallt Ednyfed,residential,,
94667519,Stryd John,John Street,unclassified,,
94731879,Rhodfa Raylaw,Raylaw Avenue,residential,,
94835663,Cae Bach y Rhiw,Bachrhiw Fields,residential,,
94835675,Cae Bach y Rhiw,Bachrhiw Fields,residential,,
94889683,Stryd Isa,Bridge Street,residential,,
94889684,Stryd Fain,Narrow Street,residential,,
94889692,Stryd Ddwr,Brook Street,unclassified,,
94889693,Llys Cain,Cain Court,residential,,
94958435,Ffordd Fairwater,Fairwater Way,tertiary,,
94960589,Cwrt Ty y Felin,Mill House Court,residential,,
94965665,Maes Ffynnon,Wellfield,residential,,
94994693,Bryn Tirion,Fairhill,residential,,
94995327,Ffordd Henllys,Henllys Way,tertiary,,
94997954,Ffordd Ty Coch,Ty Coch Way,unclassified,,
95004960,Stryd y Bont,Stryd y Bont,secondary,,
95004962,Stryd y Bont,Stryd y Bont,secondary,,
95026898,Heol Siarl,Charles Street,pedestrian,,
95256247,Ffordd y Môr,Sea Road,tertiary,,
95256248,Ffordd y Môr,Sea Road,residential,,
95256249,Ffordd y Môr,Sea Road,residential,,
95266062,Rhodfa Marford,Marford Drive,residential,,
95282652,Y Stryd Newydd,New Street,residential,,
95282851,Stryd y Bont,Bridge Street,primary,,
95282853,Stryd y Bont,Bridge Street,primary,,
95287233,Y Stryd Fawr,High Street,tertiary,,
95401290,Rhodfa Gele,Gele Avenue,residential,,
95403375,Ffordd Compton,Compton Way,residential,,
95459596,Heol Rheilffordd,Railway Terrace,residential,,
95459660,Heol Tir y Coed,Woodland Road,residential,,
95459673,Heol yr Ysgol,School Road,residential,,
95459677,Heol Brynbrain,Brynbrain Road,residential,,
95459685,Heol Brynbrain,Brynbrain Road,residential,,
95459688,Y Goedlan,Goedlan,residential,,
95459707,Heol-y-Coedcae,Coedcae Road,residential,,
95577390,Stryd yr Eglwys,Church Street,residential,,
95798570,Ffordd Casnewydd,Newport Road,secondary,,
95866561,Ffordd Abergele,Abergele Road,primary,,
96431001,Llwybr y Goedwig,Woodland Walk,footway,,
96556318,Rhodfa Tywysog Cymru,Prince of Wales Drive,secondary,,
96556319,Rhodfa Tywysog Cymru,Prince of Wales Drive,secondary,,
96702174,Rhodfa Tywysog Cymru,Prince of Wales Drive,secondary,,
96751035,Stryd Allister,Allister Street,residential,,
96866958,Lôn Y Llythyrdy,Post Office Lane,footway,,
96866959,Lôn Wheatsheaf,Wheatsheaf Lane,pedestrian,,
96871415,Lle Tanygroes,Tanygroes Place,tertiary,,
96871416,Lle Tanygroes,Tanygroes Place,tertiary,,
96871417,Cilgant Goetre,Goytre Crescent,residential,,
96871419,Stryd Emroch,Emroch Street,residential,,
96877291,Stryd Newcastle,Newcastle Street,residential,,
96897356,Heol Cocyd,Cockett Road,primary,,
96897357,Heol Cocyd,Cockett Road,primary,,
96897384,Heol Cocyd,Cockett Road,primary,,
96934203,Ffordd Llanrhydd,Llanrhydd Road,residential,,
96934210,Ffordd yr Wyddgrug,Ffordd Yr Wyddgrug / Mold Road,trunk,,
96983561,Heol Sion,John Street,pedestrian,,
96983568,Y Stryd Fawr,High Street,unclassified,,
96983636,Sgwar Y Farchnad,Market Square,pedestrian,,
96983649,Sgwar Y Farchnad,Market Square,pedestrian,,
97005953,Heol Penydarren,Penydarren Road,primary,,
97010711,Heol Y Brenin,King Street,secondary,,
97010718,Heol Y Brenin,King Street,secondary,,
97010857,Gorllewin Pontmorlais,Pontmorlais West,primary,,
97010858,Llecyn Bevan,Bevan Place,residential,,
97017486,Ale Hong Kong,Hong Kong Alley,footway,,
97029858,Lôn Yr Ysgubwenith,Wheatsheaf Lane,unclassified,,
97029876,Stryd Y Castell,Castle Street,tertiary,,
97079369,Y Parc,The Park,residential,,
97079371,Y Parc,The Park,service,,
97079376,Y Parc,The Park,residential,,
97079379,Y Parc,The Park,residential,,
97079382,Y Parc,The Park,service,,
97099849,Ffordd Tywosoges,Princess Drive,residential,,
97718887,Cwrt Y Mynach,Blackfriars Court,service,,
97731068,Clos y Dderwen,Oak Tree Close,residential,,
97764120,Rhodea Tywysog Cymru,,service,,
97817571,Heol Goetre,Goytre Road,tertiary,,
97817572,Heol Goetre,Goytre Road,tertiary,,
97873040,Heol Eglwys Fair,Saint Mary Street,unclassified,,
97942054,Cae Derwen,Oak Field,residential,,
97947290,Ffordd Garth,Ffordd Deiniol,primary,,
97979593,Clos Brynawel,Brynawel Close,residential,,
98014493,Nant-y-Coed,,residential,,
98018207,Heol Castell Nedd,Neath Road,primary,,
98018210,Heol Castell Nedd,The Square,primary,,
98667498,Ffordd Padarn,Ffordd Padarn,residential,,
98667512,Ffordd Padarn,Ffordd Padarn,residential,,
98667516,Ffordd Padarn,Ffordd Padarn,residential,,
98668405,Stryd Ceunant,Stryd Ceunant,residential,,
98710163,Stryd Fawr,Stryd Fawr,tertiary,,
98710168,Stryd Fawr,Stryd Fawr,tertiary,,
98819615,Stryd y Gwynt,Wind Street,secondary,,
98861512,Clos Sant Iago,St. James Close,residential,,
98947982,Stryd yr Eglwys,Church Street,secondary,,
98947991,Ffordd Meifod,Meifod Road,unclassified,,
98994218,Heol y Priordy,Priory Road,residential,,
99118001,Lon Parc,Park Street,residential,,
99118015,Rhiw'r Bigwn,Beacon's Hill,residential,,
99118027,Rhodfa Clwyd,Clwyd Avenue,residential,,
99124308,Ffynnon Barcer,Barker's Well Lane,tertiary,,
99175501,Stryd Henllan,Henllan Street,secondary,,
99178526,Llain Portland,Portland Place,primary,,
99178529,Lon Brombil,Broomhill Lane,residential,,
99178540,Sqwar y Neuadd,Sgwar y Neuadd,unclassified,,
99348452,Heol Hibbert,Hibbert Road,residential,,
99348457,Stryd Harle,Harle Street,residential,,
99348458,Lle Wenham,Wenham Place,unclassified,,
99492896,Lon Pentre,Pentre Lane,tertiary,,
99513419,Clos Yr Abaty,Abbey Close,unclassified,,
99513427,Ffordd y Coetir,Woodlands Road,residential,,
99835654,Trem Y Parc,Park View,residential,,
99835655,Heol Yr Afon,Brook Street,residential,,
99835657,Trem Y Parc,Park View,residential,,
99876413,Heigad,Highgate,secondary,,
99878264,Lon-y-Post,Post Office Lane,unclassified,,
99878269,Lôn Ganol,Middle Lane,unclassified,,
99902655,Ffordd Llangollen,Llangollen Road,primary,,
100002217,Ffordd-y-Dyffryn,Vale Road,residential,,
100002218,Ffordd Pigod,Pigot Road,residential,,
100002227,Ffordd y Abaty,Abbey Road,residential,,
100002231,Golygfa'r Castell,Castle View,residential,,
100025437,Y Waun,The Meadows,residential,,
100025443,Heol Mawr,Main Road,primary,,
100025444,Heol Tyle,Hill Road,unclassified,,
100025451,Y Waun,The Meadows,residential,,
100025456,Heol Crymlyn,Crymlyn Road,tertiary,,
100025458,Heol Gorsaf,Station Road,residential,,
100025466,Heol Tyle,Hill Road,unclassified,,
100025470,Heol Dynevor,Dynevor Road,residential,,
100025473,Heol Mawr,Church Road,primary,,
100025476,Heol Tyle,Hill Road,unclassified,,
100046095,Teras Cadoxton,Cadoxton Terrace,track,,
100113361,Bryn Hyfryd,Mount Pleasant,residential,,
100118310,Tan-yr-Eglwys,Church Street,residential,,
100118328,Lon-y-Pentref,Pentre Lane,unclassified,,
100118331,Ffordd Newydd,New Road,primary,,
100413510,Clos Tir Griffin,Tir Griffin Close,residential,,
100486011,Stryt Y Cigydd,Butcher Street,residential,,
100486012,Stryt Fechan,Roberts Lane,residential,,
100486014,Stryt Fechan,Roberts Lane,residential,,
100592880,Ffordd-Y-Gilfach,Greek Road,residential,,
100614021,Ffordd Victoria,Victoria Road,primary,,
100652428,Lle Rees,Rees Place,residential,,
100652442,Heol Wallace,Wallace Road,residential,,
100653066,Glasdir,Greenway,residential,,
100859023,Heol y Frenhines,Queen Street,tertiary,,
100859053,Heol Sussex,Sussex Street,pedestrian,,
100859056,Heol Gwynfa,Paradise Street,residential,,
100859062,Heol Sussex,Sussex Street,unclassified,,
100859067,Ffordd Morley,Morley Road,unclassified,,
100860175,Stryd yr Eglwys,Church Street,unclassified,,
100866628,Heol Y Nant,Nant Road,unclassified,,
100866634,Y Stryt Fawr,High Street,primary,,
100883952,Gelli'r Gogledd,Northleigh Grove,residential,,
100883958,Rhoddfa Southleigh,Southleigh Drive,residential,,
100975637,Stryt Caer,Chester Street,unclassified,,
100977722,Golwg Yr Afon,Riverside View,residential,,
100977730,Golwg Yr Afon,Riverside View,residential,,
101343870,Heol Villiers,Villiers Road,residential,,
101343876,Hen Heol,Old Road,unclassified,,
101343878,Cwrt Lleision,Leyshon Court,residential,,
101343879,Heol Compton,Compton Road,residential,,
101435885,Heol y Draphont,Viaduct Road,unclassified,,
101453751,Ffordd Ystum Llwynarth,Oystermouth Road,primary,,
101509035,Heol yr Hen Gastell,Old Castle Road,residential,,
101509039,Cil-y-parc,Park Crescent,residential,,
101509045,Heol Brynmor,Brynmor Road,residential,,
101509336,Heol yr Hen Gastell,Old Castle Road,residential,,
101511879,Teras Clifton,Clifton Terrace,residential,,
101513985,Llys Glas Y Dorlan,Kingfisher Court,residential,,
101514003,Llwyncelyn,Coronation Road,residential,,
101518708,Stryd Penrhiw,Penrhiw Street,residential,,
101520095,Yr Hen Farchnad,Old Market Place,residential,,
101520927,Rhodfa Glasfryn,Glasfryn Terrace,residential,,
101531518,Clos Cribyn,Cribyn Close,residential,,
101693847,Llys Meredith,Meredith Close,residential,,
101693849,Llys Meredith,Meredith Close,residential,,
101782625,Ffordd Y Garth,Garth Road,unclassified,,
101782627,Cwrt Ty Newydd,Ty Newydd Court,residential,,
101782629,Llys yr Hen Ysgol,Old School Court,residential,,
101782633,Cwrt Ty Newydd,Ty Newydd Court,residential,,
101782636,Lon-Cae-Gwilym,Cae Gwilym Lane,residential,,
101898584,Lon Dyfriog,Watery Lane,unclassified,,
101925478,Sqwar a Syrwr,Queen's Square,residential,,
101979457,Stryd y Gorllewin,West Street,residential,,
101979460,Maes Yr Onnen,Ashfield Road,residential,,
101979468,Ffordd Rhiwabon,Ruabon Road,primary,,
102017871,Heol yr Orsaf,Heol yr Orsaf,trunk,,
102077725,Rhodfa'r Frenhines,Queen's Avenue,residential,,
102078333,Rhodfa Adams,Adams Avenue,residential,,
102145457,Heol y Mynydd,Mountain Road,unclassified,,
102147851,Heol Cardonnel,Cardonnel Road,residential,,
102150326,Clos Golwgy Bae,Bay View Close,residential,,
102152261,Stryd Fawr,High Street,residential,,
102152274,Heol Bethlehem,Bethlehem Road,residential,,
102155066,Rhes yr Orsaf,Railway Terrace,residential,,
